134;BLO752ZHUP;04/11/2024 14:30:51 CET;04/11/2024 14:34:06 CET;195;3;dm7;no;si;;;;;;;;;;;1;4;9;1;1;40;3;1;1;2;;;;;1;1;0;1;0;0;1;1;0;0;1;0;0;0;2;2;2;2;2;2;zucca;1;0;0;0;0;0;0;0;0;0;0;0;zucca;;;;;;;;;;hasbro;1;0;0;0;0;0;0;0;0;0;0;0;non so;;;;;;;;;;1;3;2;1;2;2;2;2;3;2;1;2;1;3;3;1;2;2;;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;3;3;3;2;2;3;3;3;3;2;1;3;2;2;3;2;2;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;;5;5;;;;5;4;;;;;4;2;;4;4;;4;4;;;;4;3;;;;3;4;;;;;4;2;;4;5;;5;4;;;14;7;8;3;2;1;1;2
163;0MYSBP121D;04/11/2024 14:49:29 CET;04/11/2024 14:57:31 CET;482;3;dm6;no;no;;;;;;;;;;;1;4;11;4;2;31;2;2;;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;1;12;4;3;3;3;3;caramelle;1;0;0;0;0;0;0;0;0;0;0;0;cioccolatini;;;;;;;;;;haribo;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;1;2;2;1;3;3;2;3;2;3;3;1;1;2;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;4;3;1;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;3;4;5;4;4;4;5;3;6;4;5;2;6;3;3;4;3;;;4;;;3;2;5;3;4;3;3;2;5;2;3;3;5;2;3;5;3;;;3;;;14;1;8;4;2;2;5;
82;RHC2NX5E22;04/11/2024 13:38:37 CET;04/11/2024 13:47:39 CET;542;3;dm7;no;no;;;;;;;;;;;1;4;14;4;2;46;4;1;2;6;5;;;;1;0;0;0;0;0;0;0;1;0;0;0;0;0;7;4;4;4;4;4;Caramelle;1;0;0;0;0;0;0;0;0;0;0;0;Cioccolato ;;;;;;;;;;Haribo;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;3;3;2;3;3;3;2;1;2;1;2;2;3;3;2;3;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;3;3;3;3;2;3;1;2;3;1;1;2;3;1;2;3;3;3;3;2;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;;;;;3;;4;6;;3;6;7;;1;8;;;;;7;;;;;;;7;;7;7;;7;7;7;;7;7;;;;;7;;;14;10;5;4;4;1;2;10
150;9V9RJ09201;04/11/2024 14:40:47 CET;04/11/2024 14:44:59 CET;252;3;dm7;no;no;;;;;;;;;;;1;4;20;2;1;56;5;2;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;5;5;5;5;4;Nessuno ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Nessuna ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;3;3;1;1;3;3;3;3;3;3;3;1;3;3;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;2;2;2;1;2;1;1;2;2;2;1;3;1;1;1;4;1;2;1;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;10;10;10;10;10;10;10;10;10;10;10;10;;10;10;10;;10;10;10;;;10;10;10;10;10;10;10;10;10;10;10;10;;10;10;10;;10;10;10;;;14;1;8;2;4;1;1;8
220;0D6G20L6LE;04/11/2024 16:11:40 CET;04/11/2024 16:14:24 CET;164;4;s3;;;;;;;;;;;;;1;4;8;1;2;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;
213;IBT8TTCRLP;04/11/2024 15:58:50 CET;<unknown>;0;0;recAge;no;no;;;;;;;;;;;1;4;3;4;2;42;3;2;;;;;;;1;0;0;1;0;0;1;0;0;0;0;0;0;0;5;4;3;4;4;3;DOLCETTI DI HALLOWEEN FATTI DA ME  FANTASMINI ZUCCHE E CC ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;KINDER;1;0;0;0;0;0;0;0;0;0;0;0;KINDER;;;;;;;;;;1;1;3;1;1;1;3;3;3;2;3;1;3;3;3;3;2;3;;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;1;1;3;1;3;1;1;3;1;1;2;1;3;1;3;3;2;1;1;;FERRERO;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;;1;1;1;;6;;1;1;;5;1;5;1;;4;;;6;1;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;
201;6SCPC28SB7;04/11/2024 15:34:50 CET;04/11/2024 15:36:55 CET;125;3;dm7;no;si;;;;;;;;;;;1;4;4;4;1;44;3;1;1;3;;;;;1;0;1;1;0;0;0;0;1;1;1;1;1;0;9;1;2;2;2;1;Dolciando ;1;0;0;0;0;0;0;0;0;0;0;0;Corrente ;;;;;;;;;;Kinder ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;1;1;3;2;2;2;2;1;2;1;2;1;3;3;3;1;3;3;;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;2;3;2;2;4;2;3;1;2;1;3;1;2;1;3;3;2;4;3;2;;Conad ;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1;;4;3;;3;;2;1;3;;2;3;3;;;1;;;3;;;2;;3;2;;2;;3;1;1;;1;3;1;;;2;;;3;;9;2;5;3;2;1;1;8
84;TW3P5O5SYS;04/11/2024 13:43:18 CET;04/11/2024 13:48:21 CET;303;3;dm7;no;no;;;;;;;;;;;1;4;9;1;2;56;5;1;1;6;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;5;5;5;5;4;caramelle;1;0;0;0;0;0;0;0;0;0;0;0;caramellle;;;;;;;;;;nessuna;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;3;3;3;2;3;2;2;3;2;3;1;3;1;1;3;1;3;3;1;3;;ho sbagliato nessuna;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;5;;;;7;;7;8;;7;;4;;3;6;;5;;;4;;;9;;;;6;;7;8;;7;;4;;2;8;;7;;;6;;;14;17;20;3;2;1;2;8
216;M8CL91WV40;04/11/2024 16:00:32 CET;04/11/2024 16:00:46 CET;14;4;s3;;;;;;;;;;;;;1;4;9;1;2;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;
135;EIFFDP4H0E;04/11/2024 14:31:53 CET;04/11/2024 14:43:48 CET;715;3;dm7;no;no;;;;;;;;;;;1;4;12;1;2;47;4;1;1;6;;;;;1;0;0;1;1;1;0;0;0;0;0;0;0;0;4;4;4;4;4;4;dolci alla zucca;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;nessuna;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;3;1;1;1;1;1;1;3;3;1;3;1;1;3;3;3;1;3;;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;11;1;3;3;1;2;3;3;3;3;1;3;3;3;1;3;3;1;3;3;3;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;5;;;1;1;;;;;4;;;;2;;;6;;;;;;4;;;1;3;;;;;4;;;;1;;;2;;;;;;4;14;5;3;4;1;2;7
192;3FNQ8YLIEY;04/11/2024 15:21:44 CET;04/11/2024 15:24:31 CET;167;3;dm7;si;si;;;;;;;;;;;1;4;9;1;2;27;2;1;2;3;3;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;4;4;4;3;Kinder;1;0;0;0;0;0;0;0;0;0;0;0;Lindt ;;;;;;;;;;Novi;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;8;2;2;3;3;3;3;2;3;2;3;3;2;3;2;2;3;3;2;2;3;4;;;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;6;1;1;;;;;1;;1;;;1;;1;1;;;1;1;;;;1;1;;;;;1;;1;;;1;;1;1;;;1;1;;;;9;1;15;4;1;1;2;8
97;776PYN331V;04/11/2024 14:17:55 CET;04/11/2024 14:20:44 CET;169;3;dm6;no;no;;;;;;;;;;;1;4;14;4;1;62;5;1;1;8;;;;;2;0;0;0;1;1;1;0;0;0;0;1;0;0;10;3;3;3;3;3;nessuno;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;nessuna;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;14;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;8;14;20;3;5;1;6;
109;06EYS9C2Z1;04/11/2024 14:20:17 CET;04/11/2024 14:24:12 CET;235;3;dm7;no;no;;;;;;;;;;;1;4;12;1;2;37;3;1;2;5;5;;;;1;0;0;1;1;1;1;0;1;1;0;1;0;0;10;3;2;3;2;2;Zucca;1;1;0;0;0;0;0;0;0;0;0;0;Biscotti;Cioccolato;;;;;;;;;M;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;3;2;1;2;3;3;3;1;3;1;3;3;3;3;2;3;;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;11;2;2;3;2;2;3;3;3;3;2;3;3;3;2;3;3;2;3;3;3;4;;;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;2;;3;1;;;;;2;;;;3;;;3;;;;;;1;1;;2;2;;;;;2;;;;1;;;3;;;;;;14;17;1;4;4;1;1;8
75;SQBTH19797;04/11/2024 12:55:31 CET;04/11/2024 13:00:57 CET;326;3;dm7;si;si;;;;;;;;;;;1;4;16;3;2;38;3;1;1;3;;;;;2;0;0;0;0;0;0;0;1;0;0;0;0;0;7;5;4;5;5;3;caramelle;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;non so;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;3;2;2;2;2;3;3;3;3;3;1;2;3;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;2;3;3;2;2;3;1;2;2;2;2;2;3;1;1;2;4;4;3;2;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;5;;;6;5;;5;5;6;5;6;5;;1;1;6;;;;4;;;10;;;5;10;;10;5;5;10;10;5;;10;10;5;;;;5;;;14;15;1;3;5;1;1;6
218;4D6QF2EU5L;04/11/2024 16:07:17 CET;04/11/2024 16:40:46 CET;2009;3;dm7;no;no;;;;;;;;;;;1;4;20;2;2;50;4;1;1;7;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;5;5;5;5;4;cioccolato;1;0;0;0;0;0;0;0;0;0;0;0;non so;;;;;;;;;;non so;1;0;0;0;0;0;0;0;0;0;0;0;non so;;;;;;;;;;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;1;1;1;2;1;2;2;1;2;2;2;1;2;2;2;1;1;1;2;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;6;4;2;2;2;10;7;1;8;5;3;5;4;7;4;6;7;9;1;8;;;4;7;7;4;6;6;6;5;5;5;7;5;6;6;4;5;3;6;7;4;;;8;9;4;3;4;1;2;9
158;HY91VV3C7R;04/11/2024 14:44:48 CET;04/11/2024 14:49:54 CET;306;3;dm7;no;no;;;;;;;;;;;1;4;7;3;2;54;4;2;;;;;;;1;0;0;0;0;1;0;0;0;1;1;0;0;0;8;4;3;3;3;2;Kinder;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Kinder;1;1;0;0;0;0;0;0;0;0;0;0;kinder;motta;;;;;;;;;2;3;3;1;2;2;2;2;2;2;2;3;2;3;2;3;2;2;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;3;1;3;1;3;1;2;4;2;1;2;1;3;1;4;4;3;2;4;;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;6;;1;;1;;6;2;;7;2;6;5;;2;;;;7;;;;3;;1;;1;;1;3;;4;2;3;6;;2;;;;6;;;4;8;9;1;4;3;1;4
195;4E56QTXDND;04/11/2024 15:27:26 CET;04/11/2024 15:34:40 CET;434;3;dm7;si;si;;;;;;;;;;;1;4;9;1;2;39;3;1;2;1;2;;;;2;0;0;0;0;0;0;0;0;0;0;1;0;0;10;5;4;4;4;3;Caramelle ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Haribo ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;1;3;1;3;2;3;3;3;3;3;3;1;3;3;3;3;3;3;;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;4;4;4;4;4;4;4;4;4;4;4;2;4;1;2;2;2;4;4;4;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;13;;;;;;;;;;;;3;;2;2;2;3;;;;;;;;;;;;;;;;;6;;6;6;6;8;;;;;;14;16;15;4;4;1;1;8
54;QBI6C65BO9;04/11/2024 11:57:37 CET;04/11/2024 12:03:08 CET;331;7;q11;no;no;;;;;;;;;;;1;4;9;1;2;39;3;2;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;4;5;5;5;5;3;Cioccolatini dentro una zucca;1;0;0;0;0;0;0;0;0;0;0;0;caramelle;;;;;;;;;;Haribo;1;0;0;0;0;0;0;0;0;0;0;0;sorini;;;;;;;;;;3;1;3;1;3;2;2;3;3;3;3;1;1;3;3;3;2;3;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;0;0;0;;;;;
42;7L5TD68617;04/11/2024 11:25:02 CET;04/11/2024 11:27:28 CET;146;3;dm7;si;si;;;;;;;;;;;1;4;3;4;2;41;3;1;1;2;;;;;1;1;1;0;0;0;0;0;1;1;0;0;0;0;7;1;2;2;1;1;Kinder;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Kinder fa tutto a tema ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;1;1;1;2;1;1;1;2;1;1;2;1;1;2;1;2;1;2;;1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;4;2;3;2;4;3;4;1;4;4;4;4;3;1;1;2;4;4;4;2;4;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;5;;3;;;;1;;;;;;4;5;5;;;;3;;;;3;;1;;;;1;;;;;;3;5;4;;;;3;;;8;4;16;3;2;1;2;8
3;QDG396F39G;04/11/2024 10:43:14 CET;<unknown>;0;0;recAge;no;no;;;;;;;;;;;1;4;7;3;2;28;2;2;;;;;;;2;0;1;0;0;1;0;0;0;1;0;0;0;0;4;2;1;2;1;2;Caramelle, cioccolatini;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;HARIBO;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;
86;J7PKJ9NOHE;04/11/2024 14:10:12 CET;04/11/2024 14:13:14 CET;182;3;dm7;no;no;;;;;;;;;;;1;4;13;4;1;47;4;2;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;4;4;4;3;3;Caramelle ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Non so ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;2;1;2;2;2;2;2;2;2;1;2;2;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;3;3;3;3;2;3;1;3;2;2;3;2;2;1;1;3;3;2;2;3;3;;Non so ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;3;;4;;5;4;;5;4;6;4;;;5;6;;;;;;;;6;;7;;5;9;;6;7;5;8;;;7;5;;;;10;5;18;1;4;2;2;8
228;A7RZIL7EBA;04/11/2024 16:32:56 CET;04/11/2024 16:37:42 CET;286;3;dm6;no;no;;;;;;;;;;;1;4;9;1;2;38;3;2;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;4;3;4;3;3;CARAMELLE;1;0;0;0;0;0;0;0;0;0;0;0;CIOCCOLatini;;;;;;;;;;haribo;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;2;2;2;3;2;3;3;3;3;1;2;3;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;2;3;3;2;2;1;1;1;2;1;1;2;1;1;2;1;2;2;1;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;4;6;;;5;5;4;5;4;5;5;5;5;3;4;5;5;4;6;5;;;4;5;;;5;5;4;4;4;5;4;4;5;3;4;4;5;5;5;4;;;14;1;15;2;3;1;7;
106;EBC74Y3M22;04/11/2024 14:19:57 CET;04/11/2024 14:25:39 CET;342;3;dm6;no;no;;;;;;;;;;;1;4;16;3;2;63;5;2;;;;;;;1;0;0;0;1;1;1;0;0;0;0;0;0;0;4;5;4;5;4;4;Dolciando;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Nessuna ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;2;1;3;3;3;3;3;3;3;1;3;2;2;3;3;3;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;2;3;2;4;2;2;2;2;4;2;2;2;3;1;2;4;2;2;4;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;6;10;;6;;6;6;4;5;;5;5;6;;1;4;;5;10;;;;6;10;;6;;8;7;3;5;;6;8;5;;2;7;;5;7;;;;15;11;1;2;4;1;6;
55;L96HXPF4QC;04/11/2024 11:59:47 CET;04/11/2024 12:03:46 CET;239;3;dm7;no;no;;;;;;;;;;;1;4;9;1;2;46;4;2;;;;;;;2;0;0;0;1;1;0;0;0;0;0;0;0;0;4;5;5;5;5;4;Dolciumi;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Kinder;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;3;3;2;4;4;1;3;4;3;3;3;2;3;3;3;3;4;3;4;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;9;;;1;;;;;;6;;;;;;;;;;;;;10;;;1;;;;;;7;;;;;;;;;8;14;5;2;1;1;1;2
96;6MF63QRBE6;04/11/2024 14:17:45 CET;04/11/2024 14:24:08 CET;383;3;dm6;no;no;;;;;;;;;;;1;4;2;4;2;60;5;1;2;8;8;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;4;5;5;5;4;I fantasmini di zucchero;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Non saprei;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;16;5;5;5;8;5;5;5;4;5;5;5;4;8;5;4;5;5;5;5;5;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;;15;20;14;3;4;1;7;
102;MVXTY56222;04/11/2024 14:18:43 CET;04/11/2024 14:31:44 CET;781;3;dm7;no;no;;;;;;;;;;;1;4;9;1;2;42;3;1;1;5;;;;;1;0;1;1;1;1;1;1;0;1;0;1;0;0;10;3;3;3;2;2;Cioccolatini a forma di zucca ecc oppure biscotti a forma di zucca;1;0;0;0;0;0;0;0;0;0;0;0;Cioccolato ;;;;;;;;;;Kinder;1;0;0;0;0;0;0;0;0;0;0;0;Kinder;;;;;;;;;;3;3;3;1;1;3;2;3;3;2;3;2;1;3;3;3;3;3;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;2;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;3;3;;Nessuna;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;4;;;;3;;;;;;4;;;;;;;;;;;;3;;;;2;;;;;;3;;;;;;;;;8;4;14;2;2;3;1;3
77;4FSOXSP570;04/11/2024 13:09:01 CET;04/11/2024 13:21:56 CET;775;3;dm7;no;no;;;;;;;;;;;1;4;9;1;2;46;4;1;1;5;;;;;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;4;3;2;2;caramelle;1;0;0;0;0;0;0;0;0;0;0;0;milka;;;;;;;;;;kinder;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;1;3;2;1;1;3;3;2;2;1;3;2;3;2;2;2;3;3;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;3;2;3;4;3;3;3;4;2;3;3;2;3;2;3;3;3;3;3;4;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;;;3;;;;;;;7;;;3;;3;;;;;;;;;;3;;;;;;;3;;;4;;3;;;;;;;;3;13;10;3;1;1;1;4
117;GP9DIG2LUY;04/11/2024 14:24:00 CET;04/11/2024 14:30:04 CET;364;3;dm7;no;no;;;;;;;;;;;1;4;9;1;1;54;4;2;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;5;5;5;5;4;Non saprei ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;Non saprei ;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;3;3;3;2;3;3;3;3;3;3;2;3;3;3;3;3;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;3;2;3;3;2;2;3;2;3;3;3;2;4;2;2;3;2;3;2;2;4;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;4;2;;2;;;;3;;4;5;;6;;5;6;;;;5;;;4;6;;3;;;;4;;5;5;;3;;3;4;;;6;2;8;1;4;2;2;8
130;Y38NQ06935;04/11/2024 14:28:26 CET;04/11/2024 14:32:09 CET;223;3;dm7;no;no;;;;;;;;;;;1;4;9;1;1;47;4;2;;;;;;;1;0;0;1;0;1;0;1;0;0;0;0;0;0;6;1;2;2;1;2;biscotti;1;0;0;0;0;0;0;0;0;0;0;0;caramelle;;;;;;;;;;lindt;1;0;0;0;0;0;0;0;0;0;0;0;milka;;;;;;;;;;2;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;2;1;;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;11;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;4;4;1;1;4;;;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;3;3;3;3;3;3;3;3;;3;3;3;3;3;3;;;3;3;;;5;3;3;3;5;3;3;3;3;;3;3;3;3;3;3;;;3;3;;;3;4;8;1;2;2;1;4
51;H7AV5U8FRU;04/11/2024 11:55:00 CET;04/11/2024 11:55:04 CET;4;7;aut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;
35;881EQEGCM0;04/11/2024 11:15:02 CET;04/11/2024 11:16:40 CET;98;3;dm7;si;si;;;;;;;;;;;1;4;4;4;2;39;3;1;1;2;;;;;1;1;1;1;0;1;1;0;1;1;1;0;0;0;2;2;2;2;2;2;dolciumi;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;milla;0;0;0;0;0;0;0;0;0;0;1;10;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;17;3;2;3;2;3;3;3;3;3;3;2;3;3;3;3;2;3;3;3;3;4;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;5;;5;;;;;;;5;;;;;5;;;;;;;;5;;5;;;;;;;5;;;;;5;;;;;;;2;16;11;3;4;1;1;9
89;QSNH7FLMG1;04/11/2024 14:16:50 CET;04/11/2024 14:17:34 CET;44;4;aut;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;
